[29260:24324:0521/204605.598:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[29260:21616:0521/204605.972:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[29260:24324:0521/204606.144:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[29260:24324:0521/204621.232:ERROR:device_event_log_impl.cc(196)] [20:46:20.578] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
[29260:31668:0521/210006.396:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005014000BED40}, {new_limit=65})
[29260:31668:0521/210007.405:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005014000BED40}, {new_limit=68})
[29260:31668:0521/210008.403:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005014000BED40}, {new_limit=69})
[29260:31668:0521/210009.408:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005014000BED40}, {new_limit=70})
[29260:31668:0521/210010.397:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005014000BED40}, {new_limit=72})
[29260:31668:0521/210012.393:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005014000BED40}, {new_limit=71})
[6736:21596:0521/210012.711:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[6736:21596:0521/210012.721:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[6736:21596:0521/210012.722:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[6736:21596:0521/210012.732:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
